1,56554;2,27579;0,00632775;46

0,605225; 0,228458; 1,28325; 0,372647; 
0,62811; 0,229204; 1,32051; 0,372403; 
0,651058; 0,229713; 1,35773; 0,371917; 
0,674045; 0,22999; 1,39488; 0,371192; 
0,697049; 0,230038; 1,43196; 0,37023; 
0,720046; 0,229862; 1,46892; 0,369034; 
0,743014; 0,229468; 1,50576; 0,367607; 
0,765932; 0,228859; 1,54244; 0,36595; 
0,788779; 0,22804; 1,57894; 0,364068; 
0,811533; 0,227018; 1,61524; 0,361962; 
0,834176; 0,225797; 1,65132; 0,359636; 
0,856686; 0,224383; 1,68716; 0,357094; 
0,879046; 0,22278; 1,72273; 0,354338; 
0,901236; 0,220995; 1,75802; 0,351372; 
0,923239; 0,219033; 1,793; 0,348199; 
0,945037; 0,2169; 1,82766; 0,344824; 
0,966614; 0,214601; 1,86196; 0,341251; 
0,987952; 0,212142; 1,8959; 0,337483; 
1,00904; 0,209528; 1,92945; 0,333524; 
1,02985; 0,206765; 1,9626; 0,32938; 
1,05038; 0,203859; 1,99532; 0,325054; 
1,07062; 0,200816; 2,0276; 0,320551; 
1,09054; 0,19764; 2,05943; 0,315877; 
1,11014; 0,194338; 2,09077; 0,311035; 
1,12941; 0,190915; 2,12163; 0,30603; 
1,14832; 0,187376; 2,15197; 0,300868; 
1,16688; 0,183727; 2,1818; 0,295554; 
1,18506; 0,179974; 2,21108; 0,290094; 
1,20287; 0,176121; 2,23981; 0,284491; 
1,22029; 0,172174; 2,26797; 0,278753; 
1,2373; 0,168139; 2,29556; 0,272884; 
1,25391; 0,16402; 2,32255; 0,266889; 
1,2701; 0,159823; 2,34893; 0,260776; 
1,28587; 0,155552; 2,3747; 0,254548; 
1,30121; 0,151213; 2,39984; 0,248213; 
1,31611; 0,146811; 2,42434; 0,241775; 
1,33057; 0,142351; 2,44819; 0,235241; 
1,34458; 0,137836; 2,47138; 0,228617; 
1,35814; 0,133273; 2,49391; 0,221907; 
1,37123; 0,128666; 2,51576; 0,215119; 
1,38387; 0,124019; 2,53693; 0,208258; 
1,39604; 0,119337; 2,55741; 0,20133; 
1,40774; 0,114625; 2,57719; 0,194341; 
1,41896; 0,109886; 2,59628; 0,187297; 
1,42971; 0,105126; 2,61465; 0,180204; 
1,43999; 0,100348; 2,63232; 0,173067; 
1,44978; 0,0955568; 2,64926; 0,165893; 
1,4591; 0,0907563; 2,66549; 0,158687; 
1,46793; 0,0859506; 2,681; 0,151455; 
1,47629; 0,0811436; 2,69578; 0,144203; 
1,48416; 0,0763393; 2,70984; 0,136937; 
1,49156; 0,0715414; 2,72317; 0,129662; 
1,49847; 0,0667536; 2,73577; 0,122383; 
1,50491; 0,0619797; 2,74765; 0,115107; 
1,51087; 0,0572232; 2,75879; 0,107839; 
1,51635; 0,0524876; 2,76922; 0,100584; 
1,52136; 0,0477763; 2,77891; 0,0933482; 
1,52591; 0,0430926; 2,78789; 0,0861359; 
1,52998; 0,0384399; 2,79614; 0,0789526; 
1,5336; 0,0338212; 2,80368; 0,0718034; 
1,53675; 0,0292398; 2,8105; 0,0646934; 
1,53945; 0,0246987; 2,81662; 0,0576276; 
1,54169; 0,0202007; 2,82203; 0,0506106; 
1,54349; 0,0157487; 2,82674; 0,0436473; 
1,54484; 0,0113456; 2,83076; 0,0367424; 
1,54576; 0,00699406; 2,83409; 0,0299002; 
1,54624; 0,00269664; 2,83674; 0,0231253; 
1,5463; -0,00154407; 2,83872; 0,016422; 
1,54594; -0,00572563; 2,84003; 0,00979447; 
1,54516; -0,00984565; 2,84068; 0,00324681; 
1,54397; -0,0139018; 2,84068; -0,00321699; 
1,54238; -0,017892; 2,84004; -0,00959307; 
1,54039; -0,021814; 2,83877; -0,0158777; 
1,53802; -0,0256657; 2,83687; -0,0220672; 
1,53526; -0,0294453; 2,83436; -0,0281581; 
1,53213; -0,0331508; 2,83124; -0,034147; 
1,52863; -0,0367804; 2,82753; -0,0400306; 
1,52478; -0,0403324; 2,82324; -0,0458059; 
1,52057; -0,0438052; 2,81837; -0,0514698; 
1,51602; -0,0471973; 2,81295; -0,0570193; 
1,51113; -0,050507; 2,80697; -0,0624518; 
1,50592; -0,0537332; 2,80046; -0,0677646; 
1,50039; -0,0568744; 2,79342; -0,0729553; 
1,49455; -0,0599294; 2,78587; -0,0780213; 
1,48841; -0,0628971; 2,77782; -0,0829606; 
1,48197; -0,0657764; 2,76929; -0,0877709; 
1,47526; -0,0685663; 2,76027; -0,0924503; 
1,46826; -0,071266; 2,7508; -0,0969968; 
1,46101; -0,0738746; 2,74088; -0,101409; 
1,45349; -0,0763914; 2,73052; -0,105685; 
1,44573; -0,0788156; 2,71975; -0,109823; 
1,43773; -0,0811468; 2,70856; -0,113822; 
1,4295; -0,0833844; 2,69699; -0,117681; 
1,42106; -0,0855279; 2,68503; -0,121399; 
1,4124; -0,0875771; 2,67271; -0,124975; 
1,40354; -0,0895316; 2,66004; -0,128407; 
1,3945; -0,0913913; 2,64704; -0,131695; 
1,38527; -0,0931559; 2,63371; -0,134839; 
1,37587; -0,0948255; 2,62007; -0,137838; 
1,36631; -0,0964001; 2,60614; -0,140692; 
1,35659; -0,0978796; 2,59194; -0,1434; 
1,34674; -0,0992644; 2,57747; -0,145962; 
1,33674; -0,100555; 2,56275; -0,148378; 
1,32663; -0,101751; 2,5478; -0,150649; 
1,3164; -0,102852; 2,53263; -0,152774; 
1,30606; -0,103861; 2,51725; -0,154754; 
1,29563; -0,104776; 2,50168; -0,156589; 
1,28511; -0,105599; 2,48594; -0,158279; 
1,27451; -0,106331; 2,47003; -0,159826; 
1,26384; -0,106971; 2,45398; -0,161231; 
1,25312; -0,10752; 2,43779; -0,162493; 
1,24234; -0,10798; 2,42148; -0,163613; 
1,23153; -0,108351; 2,40507; -0,164594; 
1,22068; -0,108634; 2,38857; -0,165436; 
1,2098; -0,108831; 2,37199; -0,166139; 
1,19891; -0,108941; 2,35534; -0,166707; 
1,18802; -0,108967; 2,33865; -0,167139; 
1,17712; -0,108909; 2,32192; -0,167437; 
1,16624; -0,108768; 2,30517; -0,167603; 
1,15537; -0,108546; 2,2884; -0,167639; 
1,14453; -0,108244; 2,27164; -0,167546; 
1,13373; -0,107863; 2,2549; -0,167326; 
1,12296; -0,107405; 2,23818; -0,16698; 
1,11225; -0,106871; 2,22151; -0,166512; 
1,10159; -0,106262; 2,20488; -0,165922; 
1,091; -0,10558; 2,18833; -0,165213; 
1,08048; -0,104826; 2,17185; -0,164388; 
1,07003; -0,104002; 2,15545; -0,163447; 
1,05968; -0,10311; 2,13916; -0,162394; 
1,04941; -0,10215; 2,12298; -0,16123; 
1,03925; -0,101126; 2,10692; -0,159959; 
1,02919; -0,100037; 2,09099; -0,158582; 
1,01924; -0,0988868; 2,0752; -0,157102; 
1,00942; -0,0976761; 2,05957; -0,155522; 
0,999712; -0,0964069; 2,0441; -0,153844; 
0,990137; -0,0950809; 2,02881; -0,15207; 
0,980697; -0,0936998; 2,01369; -0,150203; 
0,971398; -0,0922655; 1,99877; -0,148247; 
0,962246; -0,0907798; 1,98405; -0,146203; 
0,953244; -0,0892445; 1,96953; -0,144075; 
0,944399; -0,0876613; 1,95523; -0,141864; 
0,935713; -0,0860323; 1,94116; -0,139575; 
0,927194; -0,0843592; 1,92732; -0,137209; 
0,918843; -0,0826438; 1,91372; -0,13477; 
0,910666; -0,0808882; 1,90037; -0,13226; 
0,902667; -0,0790941; 1,88727; -0,129683; 
0,894848; -0,0772634; 1,87444; -0,12704; 
0,887215; -0,0753981; 1,86187; -0,124336; 
0,87977; -0,0734999; 1,84957; -0,121572; 
0,872516; -0,0715709; 1,83755; -0,118753; 
0,865457; -0,0696128; 1,82582; -0,11588; 
0,858595; -0,0676277; 1,81438; -0,112956; 
0,851932; -0,0656172; 1,80323; -0,109986; 
0,845472; -0,0635834; 1,79238; -0,10697; 
0,839216; -0,0615281; 1,78184; -0,103914; 
0,833167; -0,0594532; 1,7716; -0,100818; 
0,827326; -0,0573605; 1,76168; -0,0976865; 
0,821695; -0,0552518; 1,75207; -0,094522; 
0,816276; -0,0531289; 1,74277; -0,0913274; 
0,81107; -0,0509938; 1,7338; -0,0881056; 
0,806078; -0,0488481; 1,72515; -0,0848593; 
0,801301; -0,0466937; 1,71683; -0,0815914; 
0,796739; -0,0445323; 1,70884; -0,0783046; 
0,792394; -0,0423656; 1,70117; -0,0750018; 
0,788266; -0,0401955; 1,69384; -0,0716856; 
0,784355; -0,0380236; 1,68683; -0,0683589; 
0,780662; -0,0358515; 1,68016; -0,0650242; 
0,777185; -0,033681; 1,67383; -0,0616842; 
0,773925; -0,0315137; 1,66783; -0,0583416; 
0,770882; -0,0293512; 1,66216; -0,054999; 
0,768055; -0,0271951; 1,65683; -0,0516589; 
0,765443; -0,025047; 1,65183; -0,0483238; 
0,763045; -0,0229084; 1,64716; -0,0449962; 
0,760861; -0,0207807; 1,64283; -0,0416786; 
0,758889; -0,0186656; 1,63883; -0,0383733; 
0,757127; -0,0165644; 1,63515; -0,0350829; 
0,755575; -0,0144786; 1,63181; -0,0318094; 
0,754231; -0,0124095; 1,62879; -0,0285553; 
0,753093; -0,0103585; 1,6261; -0,0253228; 
0,752159; -0,00832697; 1,62373; -0,022114; 
0,751427; -0,00631618; 1,62167; -0,0189311; 
0,750895; -0,00432739; 1,61994; -0,0157762; 
0,75056; -0,00236182; 1,61852; -0,0126514; 
0,750421; -0,00042067; 1,61741; -0,00955851; 
0,750475; 0,0014949; 1,6166; -0,00649961; 
0,750719; 0,00338376; 1,61611; -0,00347656; 
0,751151; 0,00524483; 1,61591; -0,00049118; 
0,751767; 0,00707706; 1,61601; 0,00245473; 
0,752566; 0,00887942; 1,6164; 0,00535946; 
0,753542; 0,0106509; 1,61708; 0,00822132; 
0,754695; 0,0123907; 1,61804; 0,0110387; 
0,756019; 0,0140977; 1,61928; 0,01381; 
0,757513; 0,0157712; 1,6208; 0,0165338; 
0,759172; 0,0174102; 1,62259; 0,0192086; 
0,760994; 0,0190141; 1,62464; 0,021833; 
0,762974; 0,020582; 1,62695; 0,0244057; 
0,765109; 0,0221133; 1,62952; 0,0269254; 
0,767395; 0,0236072; 1,63234; 0,0293908; 
0,769829; 0,0250631; 1,6354; 0,0318008; 
0,772407; 0,0264804; 1,63869; 0,0341544; 
0,775124; 0,0278585; 1,64223; 0,0364504; 
0,777977; 0,0291969; 1,64598; 0,0386879; 
0,780962; 0,0304951; 1,64996; 0,0408659; 
0,784075; 0,0317526; 1,65415; 0,0429836; 
0,787311; 0,0329691; 1,65856; 0,0450401; 
0,790667; 0,0341441; 1,66316; 0,0470347; 
0,794139; 0,0352773; 1,66796; 0,0489667; 
0,797721; 0,0363684; 1,67295; 0,0508354; 
0,801411; 0,0374171; 1,67813; 0,0526403; 
0,805203; 0,0384232; 1,68348; 0,0543809; 
0,809094; 0,0393864; 1,689; 0,0560566; 
0,813079; 0,0403066; 1,69469; 0,057667; 
0,817154; 0,0411838; 1,70053; 0,0592118; 
0,821314; 0,0420177; 1,70653; 0,0606907; 
0,825556; 0,0428083; 1,71267; 0,0621034; 
0,829875; 0,0435556; 1,71895; 0,0634498; 
0,834266; 0,0442596; 1,72535; 0,0647296; 
0,838725; 0,0449203; 1,73189; 0,0659428; 
0,843248; 0,0455379; 1,73854; 0,0670893; 
0,847831; 0,0461123; 1,7453; 0,0681692; 
0,852469; 0,0466439; 1,75217; 0,0691825; 
0,857159; 0,0471326; 1,75914; 0,0701294; 
0,861895; 0,0475787; 1,7662; 0,07101; 
0,866673; 0,0479825; 1,77334; 0,0718244; 
0,87149; 0,0483441; 1,78056; 0,0725731; 
0,87634; 0,048664; 1,78785; 0,0732562; 
0,881221; 0,0489423; 1,79521; 0,0738741; 
0,886128; 0,0491795; 1,80262; 0,0744272; 
0,891056; 0,0493758; 1,81009; 0,0749161; 
0,896001; 0,0495318; 1,8176; 0,075341; 
0,900961; 0,0496477; 1,82516; 0,0757026; 
0,90593; 0,0497242; 1,83274; 0,0760015; 
0,910904; 0,0497615; 1,84036; 0,0762382; 
0,915881; 0,0497603; 1,84799; 0,0764135; 
0,920855; 0,049721; 1,85564; 0,0765279; 
0,925824; 0,0496442; 1,86329; 0,0765822; 
0,930783; 0,0495304; 1,87095; 0,0765772; 
0,935728; 0,0493803; 1,87861; 0,0765136; 
0,940657; 0,0491943; 1,88625; 0,0763924; 
0,945566; 0,0489732; 1,89388; 0,0762143; 
0,950451; 0,0487176; 1,90149; 0,0759802; 
0,955308; 0,048428; 1,90908; 0,0756911; 
0,960135; 0,0481053; 1,91663; 0,075348; 
0,964928; 0,0477501; 1,92414; 0,0749518; 
0,969684; 0,0473631; 1,93162; 0,0745035; 
0,9744; 0,046945; 1,93904; 0,0740042; 
0,979072; 0,0464965; 1,94642; 0,0734549; 
0,983698; 0,0460185; 1,95373; 0,0728567; 
0,988275; 0,0455116; 1,96099; 0,0722107; 
0,9928; 0,0449767; 1,96817; 0,0715182; 
0,99727; 0,0444144; 1,97529; 0,0707801; 
1,00168; 0,0438257; 1,98233; 0,0699977; 
1,00603; 0,0432113; 1,98929; 0,0691722; 
1,01032; 0,0425721; 1,99616; 0,0683047; 
1,01455; 0,0419087; 2,00295; 0,0673966; 
1,0187; 0,0412222; 2,00964; 0,066449; 
1,02279; 0,0405133; 2,01623; 0,0654632; 
1,02681; 0,0397828; 2,02273; 0,0644404; 
1,03075; 0,0390316; 2,02912; 0,063382; 
1,03461; 0,0382606; 2,03541; 0,0622892; 
1,0384; 0,0374706; 2,04158; 0,0611633; 
1,04211; 0,0366625; 2,04764; 0,0600057; 
1,04573; 0,0358371; 2,05358; 0,0588175; 
1,04927; 0,0349953; 2,0594; 0,0576002; 
1,05273; 0,0341379; 2,0651; 0,0563551; 
1,0561; 0,0332658; 2,07067; 0,0550834; 
1,05938; 0,03238; 2,07611; 0,0537866; 
1,06257; 0,0314811; 2,08143; 0,0524659; 
1,06568; 0,0305702; 2,08661; 0,0511227; 
1,06869; 0,029648; 2,09165; 0,0497583; 
1,07161; 0,0287155; 2,09656; 0,048374; 
1,07443; 0,0277734; 2,10132; 0,0469712; 
1,07716; 0,0268226; 2,10595; 0,0455511; 
1,0798; 0,025864; 2,11043; 0,0441152; 
1,08233; 0,0248984; 2,11477; 0,0426646; 
1,08478; 0,0239266; 2,11897; 0,0412007; 
1,08712; 0,0229495; 2,12301; 0,0397249; 
1,08936; 0,0219679; 2,12691; 0,0382383; 
1,09151; 0,0209825; 2,13066; 0,0367423; 
1,09356; 0,0199942; 2,13426; 0,0352382; 
1,09551; 0,0190039; 2,13771; 0,0337271; 
1,09736; 0,0180122; 2,141; 0,0322104; 
1,09911; 0,0170199; 2,14415; 0,0306893; 
1,10077; 0,0160279; 2,14714; 0,029165; 
1,10232; 0,0150368; 2,14998; 0,0276388; 
1,10377; 0,0140474; 2,15267; 0,0261117; 
1,10513; 0,0130605; 2,1552; 0,0245851; 
1,10639; 0,0120768; 2,15759; 0,02306; 
1,10754; 0,011097; 2,15982; 0,0215376; 
1,10861; 0,0101217; 2,16189; 0,020019; 
1,10957; 0,0091517; 2,16382; 0,0185054; 
1,11044; 0,00818765; 2,1656; 0,0169978; 
1,11121; 0,00723019; 2,16722; 0,0154973; 
1,11188; 0,00627998; 2,1687; 0,014005; 
1,11246; 0,00533764; 2,17002; 0,0125219; 
1,11295; 0,00440379; 2,1712; 0,0110489; 
1,11334; 0,00347903; 2,17223; 0,00958723; 
1,11365; 0,00256395; 2,17312; 0,00813769; 
1,11386; 0,00165912; 2,17386; 0,00670126; 
1,11398; 0,000765089; 2,17446; 0,00527886; 
1,11401; -0,000117595; 2,17492; 0,00387141; 
1,11395; -0,000988411; 2,17523; 0,00247978; 
1,11381; -0,00184685; 2,17541; 0,00110482; 
1,11359; -0,00269242; 2,17546; -0,000252644; 
1,11327; -0,00352465; 2,17536; -0,0015918; 
1,11288; -0,00434308; 2,17514; -0,00291186; 
1,11241; -0,00514726; 2,17478; -0,00421209; 
1,11185; -0,00593677; 2,1743; -0,00549174; 
1,11122; -0,0067112; 2,17368; -0,00675011; 
1,11051; -0,00747016; 2,17295; -0,00798652; 
1,10973; -0,00821328; 2,17209; -0,00920033; 
1,10887; -0,0089402; 2,17111; -0,0103909; 
1,10794; -0,00965058; 2,17001; -0,0115576; 
1,10694; -0,0103441; 2,1688; -0,0126999; 
1,10587; -0,0110204; 2,16747; -0,0138173; 
1,10474; -0,0116793; 2,16603; -0,0149092; 
1,10354; -0,0123205; 2,16449; -0,0159751; 
1,10227; -0,0129436; 2,16284; -0,0170145; 
1,10095; -0,0135486; 2,16109; -0,018027; 
1,09956; -0,0141351; 2,15924; -0,0190123; 
1,09812; -0,014703; 2,15729; -0,0199698; 
1,09662; -0,015252; 2,15524; -0,0208993; 
1,09507; -0,015782; 2,15311; -0,0218004; 
1,09347; -0,0162929; 2,15088; -0,0226728; 
1,09181; -0,0167845; 2,14857; -0,0235162; 
1,09011; -0,0172567; 2,14618; -0,0243303; 
1,08836; -0,0177094; 2,14371; -0,025115; 
1,08657; -0,0181425; 2,14116; -0,02587; 
1,08473; -0,0185559; 2,13854; -0,0265951; 
1,08286; -0,0189497; 2,13584; -0,0272901; 
1,08095; -0,0193236; 2,13308; -0,0279551; 
1,079; -0,0196778; 2,13025; -0,0285897; 
1,07701; -0,0200122; 2,12736; -0,029194; 
1,07499; -0,0203268; 2,12441; -0,0297679; 
1,07295; -0,0206217; 2,12141; -0,0303114; 
1,07087; -0,0208968; 2,11835; -0,0308244; 
1,06877; -0,0211523; 2,11525; -0,0313069; 
1,06664; -0,0213882; 2,11209; -0,0317591; 
1,06449; -0,0216046; 2,10889; -0,0321809; 
1,06232; -0,0218016; 2,10566; -0,0325725; 
1,06013; -0,0219792; 2,10238; -0,032934; 
1,05792; -0,0221377; 2,09907; -0,0332654; 
1,0557; -0,0222771; 2,09573; -0,0335669; 
1,05347; -0,0223976; 2,09236; -0,0338387; 
1,05122; -0,0224993; 2,08896; -0,034081; 
1,04897; -0,0225825; 2,08554; -0,034294; 
1,04671; -0,0226472; 2,0821; -0,0344779; 
1,04444; -0,0226938; 2,07865; -0,0346329; 
1,04217; -0,0227224; 2,07518; -0,0347594; 
1,0399; -0,0227332; 2,0717; -0,0348576; 
1,03762; -0,0227265; 2,06821; -0,0349278; 
1,03535; -0,0227025; 2,06471; -0,0349703; 
1,03308; -0,0226614; 2,06121; -0,0349855; 
1,03082; -0,0226035; 2,05772; -0,0349738; 
1,02856; -0,0225291; 2,05422; -0,0349354; 
1,02632; -0,0224385; 2,05073; -0,0348708; 
1,02408; -0,0223319; 2,04725; -0,0347804; 
1,02185; -0,0222096; 2,04378; -0,0346645; 
1,01964; -0,022072; 2,04032; -0,0345237; 
1,01744; -0,0219193; 2,03687; -0,0343584; 
1,01525; -0,0217519; 2,03344; -0,0341689; 
1,01309; -0,02157; 2,03004; -0,0339559; 
1,01094; -0,0213741; 2,02665; -0,0337197; 
1,00881; -0,0211644; 2,0233; -0,0334608; 
1,00671; -0,0209414; 2,01996; -0,0331798; 
1,00462; -0,0207053; 2,01666; -0,0328772; 
1,00257; -0,0204565; 2,01339; -0,0325534; 
1,00053; -0,0201953; 2,01015; -0,032209; 
0,998527; -0,0199222; 2,00695; -0,0318446; 
0,996549; -0,0196375; 2,00378; -0,0314607; 
0,9946; -0,0193416; 2,00066; -0,0310578; 
0,992681; -0,0190348; 1,99757; -0,0306365; 
0,990793; -0,0187175; 1,99453; -0,0301974; 
0,988938; -0,0183901; 1,99153; -0,0297411; 
0,987116; -0,0180531; 1,98858; -0,0292681; 
0,985328; -0,0177067; 1,98568; -0,028779; 
0,983575; -0,0173514; 1,98283; -0,0282744; 
0,981858; -0,0169875; 1,98002; -0,0277549; 
0,980178; -0,0166156; 1,97728; -0,0272211; 
0,978535; -0,0162358; 1,97458; -0,0266736; 
0,976931; -0,0158487; 1,97194; -0,0261129; 
0,975365; -0,0154546; 1,96936; -0,0255398; 
0,97384; -0,015054; 1,96683; -0,0249548; 
0,972355; -0,0146472; 1,96437; -0,0243585; 
0,970911; -0,0142346; 1,96196; -0,0237515; 
0,969508; -0,0138166; 1,95962; -0,0231344; 
0,968147; -0,0133937; 1,95734; -0,0225079; 
0,966829; -0,0129661; 1,95512; -0,0218725; 
0,965554; -0,0125343; 1,95296; -0,0212288; 
0,964323; -0,0120987; 1,95087; -0,0205775; 
0,963135; -0,0116596; 1,94885; -0,0199191; 
0,961991; -0,0112175; 1,94689; -0,0192542; 
0,960891; -0,0107727; 1,945; -0,0185835; 
0,959836; -0,0103255; 1,94317; -0,0179076; 
0,958826; -0,00987646; 1,94141; -0,0172269; 
0,957861; -0,00942583; 1,93973; -0,0165421; 
0,956941; -0,008974; 1,93811; -0,0158539; 
0,956066; -0,00852133; 1,93655; -0,0151626; 
0,955237; -0,00806819; 1,93507; -0,014469; 
0,954453; -0,00761491; 1,93366; -0,0137736; 
0,953714; -0,00716186; 1,93232; -0,0130769; 
0,95302; -0,00670936; 1,93105; -0,0123795; 
0,952372; -0,00625778; 1,92984; -0,0116819; 
0,951769; -0,00580743; 1,92871; -0,0109847; 
0,951211; -0,00535864; 1,92765; -0,0102884; 
0,950697; -0,00491175; 1,92665; -0,00959356; 
0,950228; -0,00446705; 1,92573; -0,00890061; 
0,949804; -0,00402488; 1,92487; -0,00821009; 
0,949423; -0,00358552; 1,92408; -0,0075225; 
0,949086; -0,00314928; 1,92337; -0,00683833; 
0,948793; -0,00271645; 1,92272; -0,00615806; 
0,948543; -0,00228732; 1,92214; -0,00548216; 
0,948335; -0,00186217; 1,92162; -0,00481107; 
0,94817; -0,00144126; 1,92117; -0,00414526; 
0,948047; -0,00102487; 1,92079; -0,00348516; 
0,947965; -0,000613245; 1,92048; -0,00283121; 
0,947924; -0,000206647; 1,92022; -0,00218381; 
0,947924; 0,000194684; 1,92004; -0,00154338; 
0,947963; 0,00059051; 1,91992; -0,000910313; 
0,948042; 0,000980603; 1,91986; -0,000284999; 
0,948159; 0,00136474; 1,91986; 0,00033219; 
0,948314; 0,00174271; 1,91992; 0,000940889; 
0,948507; 0,0021143; 1,92005; 0,00154075; 
0,948737; 0,00247931; 1,92023; 0,00213142; 
0,949003; 0,00283755; 1,92047; 0,00271258; 
0,949304; 0,00318885; 1,92077; 0,00328391; 
0,94964; 0,00353301; 1,92113; 0,0038451; 
0,950011; 0,00386988; 1,92154; 0,00439586; 
0,950414; 0,0041993; 1,92201; 0,00493591; 
0,95085; 0,0045211; 1,92253; 0,00546498; 
0,951318; 0,00483515; 1,9231; 0,0059828; 
0,951817; 0,00514131; 1,92372; 0,00648913; 
0,952346; 0,00543945; 1,9244; 0,00698375; 
0,952905; 0,00572945; 1,92512; 0,00746641; 
0,953492; 0,00601119; 1,92589; 0,00793693; 
0,954107; 0,00628457; 1,92671; 0,00839509; 
0,954748; 0,0065495; 1,92757; 0,00884071; 
0,955416; 0,00680588; 1,92848; 0,00927362; 
0,956109; 0,00705363; 1,92942; 0,00969366; 
0,956827; 0,00729268; 1,93041; 0,0101007; 
0,957567; 0,00752295; 1,93144; 0,0104945; 
0,958331; 0,0077444; 1,93251; 0,0108751; 
0,959116; 0,00795696; 1,93362; 0,0112423; 
0,959922; 0,0081606; 1,93476; 0,0115959; 
0,960748; 0,00835528; 1,93594; 0,011936; 
0,961593; 0,00854096; 1,93715; 0,0122624; 
0,962456; 0,00871763; 1,93839; 0,0125751; 
0,963336; 0,00888528; 1,93966; 0,0128739; 
0,964233; 0,00904388; 1,94096; 0,0131589; 
0,965144; 0,00919345; 1,94229; 0,0134301; 
0,966071; 0,00933399; 1,94365; 0,0136874; 
0,967011; 0,0094655; 1,94503; 0,0139307; 
0,967964; 0,00958802; 1,94643; 0,0141601; 
0,968928; 0,00970157; 1,94786; 0,0143757; 
0,969904; 0,00980618; 1,94931; 0,0145773; 
0,970889; 0,00990189; 1,95078; 0,0147652; 
0,971884; 0,00998874; 1,95226; 0,0149392; 
0,972887; 0,0100668; 1,95376; 0,0150994; 
0,973897; 0,0101361; 1,95528; 0,015246; 
0,974914; 0,0101967; 1,95681; 0,0153789; 
0,975936; 0,0102487; 1,95836; 0,0154983; 
0,976963; 0,0102922; 1,95991; 0,0156043; 
0,977994; 0,0103272; 1,96148; 0,0156969; 
0,979028; 0,0103539; 1,96305; 0,0157762; 
0,980065; 0,0103722; 1,96463; 0,0158424; 
0,981102; 0,0103824; 1,96622; 0,0158956; 
0,982141; 0,0103845; 1,96781; 0,015936; 
0,983179; 0,0103787; 1,96941; 0,0159635; 
0,984216; 0,0103649; 1,971; 0,0159786; 
0,985252; 0,0103434; 1,9726; 0,0159811; 
0,986285; 0,0103143; 1,9742; 0,0159715; 
0,987314; 0,0102777; 1,97579; 0,0159497; 
0,98834; 0,0102337; 1,97739; 0,015916; 
0,989361; 0,0101825; 1,97898; 0,0158706; 
0,990376; 0,0101241; 1,98056; 0,0158136; 
0,991385; 0,0100588; 1,98214; 0,0157453; 
0,992388; 0,00998667; 1,98371; 0,0156659; 
0,993383; 0,00990785; 1,98527; 0,0155755; 
0,994369; 0,00982249; 1,98682; 0,0154744; 
0,995347; 0,00973076; 1,98837; 0,0153628; 
